date_morning,food_category,food_item,supply_intake,unit,food_origin,provided_by
2017-04-11,Freshwater fish,NA,2331,(picul),NA,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2017-04-11,Vegetables,NA,4693,(picul),NA,Vegetable Marketing Organization
2017-04-11,Vegetables,NA,11732,(picul),NA,Government Wholesale Markets
2017-04-11,Eggs,NA,507e4,(nos),NA,Government Cheung Sha Wan and Western Wholesale Markets
2017-04-12,Livestock / Poultry,Live pig,3427,(head),Mainland,Food and Environmental Hygiene Department
2017-04-12,Livestock / Poultry,Live pig,189,(head),Local,Food and Environmental Hygiene Department
2017-04-12,Livestock / Poultry,Live cattle,53,(head),Mainland,Food and Environmental Hygiene Department
2017-04-12,Livestock / Poultry,Live chicken,11290,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2017-04-12,Marine fish,NA,1799,(picul),NA,Fish Marketing Organization
2017-04-12,Freshwater fish,NA,2409,(picul),NA,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2017-04-12,Vegetables,NA,4329,(picul),NA,Vegetable Marketing Organization
2017-04-12,Vegetables,NA,11303,(picul),NA,Government Wholesale Markets
2017-04-12,Eggs,NA,533e4,(nos),NA,Government Cheung Sha Wan and Western Wholesale Markets
2017-04-13,Livestock / Poultry,Live pig,3038,(head),Mainland,Food and Environmental Hygiene Department
2017-04-13,Livestock / Poultry,Live pig,252,(head),Local,Food and Environmental Hygiene Department
2017-04-13,Livestock / Poultry,Live cattle,58,(head),Mainland,Food and Environmental Hygiene Department
2017-04-13,Livestock / Poultry,Live chicken,9590,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2017-04-13,Marine fish,NA,1553,(picul),NA,Fish Marketing Organization
2017-04-13,Freshwater fish,NA,2327,(picul),NA,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2017-04-13,Vegetables,NA,4068,(picul),NA,Vegetable Marketing Organization
2017-04-13,Vegetables,NA,12210,(picul),NA,Government Wholesale Markets
2017-04-13,Eggs,NA,554e4,(nos),NA,Government Cheung Sha Wan and Western Wholesale Markets
2017-04-14,Livestock / Poultry,Live pig,3373,(head),Mainland,Food and Environmental Hygiene Department
2017-04-14,Livestock / Poultry,Live pig,204,(head),Local,Food and Environmental Hygiene Department
2017-04-14,Livestock / Poultry,Live cattle,18,(head),Mainland,Food and Environmental Hygiene Department
2017-04-14,Livestock / Poultry,Live chicken,12130,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2017-04-14,Marine fish,NA,1539,(picul),NA,Fish Marketing Organization
2017-04-14,Freshwater fish,NA,2118,(picul),NA,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2017-04-14,Vegetables,NA,4e3,(picul),NA,Vegetable Marketing Organization
2017-04-14,Vegetables,NA,12491,(picul),NA,Government Wholesale Markets
2017-04-14,Eggs,NA,425e4,(nos),NA,Government Cheung Sha Wan and Western Wholesale Markets
2017-04-15,Livestock / Poultry,Live pig,3167,(head),Mainland,Food and Environmental Hygiene Department
2017-04-15,Livestock / Poultry,Live pig,217,(head),Local,Food and Environmental Hygiene Department
2017-04-15,Livestock / Poultry,Live cattle,80,(head),Mainland,Food and Environmental Hygiene Department
2017-04-15,Livestock / Poultry,Live chicken,12990,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2017-04-15,Marine fish,NA,1351,(picul),NA,Fish Marketing Organization
2017-04-15,Freshwater fish,NA,2477,(picul),NA,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2017-04-15,Vegetables,NA,3856,(picul),NA,Vegetable Marketing Organization
2017-04-15,Vegetables,NA,10643,(picul),NA,Government Wholesale Markets
2017-04-15,Eggs,NA,176e4,(nos),NA,Government Cheung Sha Wan and Western Wholesale Markets
2017-04-16,Livestock / Poultry,Live pig,3353,(head),Mainland,Food and Environmental Hygiene Department
2017-04-16,Livestock / Poultry,Live pig,280,(head),Local,Food and Environmental Hygiene Department
2017-04-16,Livestock / Poultry,Live cattle,18,(head),Mainland,Food and Environmental Hygiene Department
2017-04-16,Livestock / Poultry,Live chicken,10698,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2017-04-16,Marine fish,NA,1530,(picul),NA,Fish Marketing Organization
2017-04-16,Freshwater fish,NA,2370,(picul),NA,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2017-04-16,Vegetables,NA,3674,(picul),NA,Vegetable Marketing Organization
2017-04-16,Vegetables,NA,8333,(picul),NA,Government Wholesale Markets
2017-04-17,Livestock / Poultry,Live pig,3718,(head),Mainland,Food and Environmental Hygiene Department
2017-04-17,Livestock / Poultry,Live pig,269,(head),Local,Food and Environmental Hygiene Department
2017-04-17,Livestock / Poultry,Live cattle,66,(head),Mainland,Food and Environmental Hygiene Department
2017-04-17,Livestock / Poultry,Live chicken,9406,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2017-04-17,Marine fish,NA,1852,(picul),NA,Fish Marketing Organization
2017-04-17,Freshwater fish,NA,2235,(picul),NA,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2017-04-17,Vegetables,NA,4026,(picul),NA,Vegetable Marketing Organization
2017-04-17,Vegetables,NA,11682,(picul),NA,Government Wholesale Markets
2017-04-17,Eggs,NA,368e4,(nos),NA,Government Cheung Sha Wan and Western Wholesale Markets
2017-04-18,Livestock / Poultry,Live pig,3962,(head),Mainland,Food and Environmental Hygiene Department
2017-04-18,Livestock / Poultry,Live pig,257,(head),Local,Food and Environmental Hygiene Department
2017-04-18,Livestock / Poultry,Live cattle,13,(head),Mainland,Food and Environmental Hygiene Department
2017-04-18,Livestock / Poultry,Live chicken,11463,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2017-04-18,Freshwater fish,NA,2316,(picul),NA,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2017-04-18,Vegetables,NA,4332,(picul),NA,Vegetable Marketing Organization
2017-04-18,Vegetables,NA,11550,(picul),NA,Government Wholesale Markets
2017-04-18,Eggs,NA,5e6,(nos),NA,Government Cheung Sha Wan and Western Wholesale Markets
2017-04-19,Livestock / Poultry,Live pig,3375,(head),Mainland,Food and Environmental Hygiene Department
2017-04-19,Livestock / Poultry,Live pig,293,(head),Local,Food and Environmental Hygiene Department
2017-04-19,Livestock / Poultry,Live cattle,48,(head),Mainland,Food and Environmental Hygiene Department
2017-04-19,Livestock / Poultry,Live chicken,12460,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2017-04-19,Marine fish,NA,3787,(picul),NA,Fish Marketing Organization
2017-04-19,Freshwater fish,NA,1759,(picul),NA,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2017-04-19,Vegetables,NA,4278,(picul),NA,Vegetable Marketing Organization
2017-04-19,Vegetables,NA,12194,(picul),NA,Government Wholesale Markets
2017-04-19,Eggs,NA,42e5,(nos),NA,Government Cheung Sha Wan and Western Wholesale Markets
2017-04-20,Livestock / Poultry,Live pig,4322,(head),Mainland,Food and Environmental Hygiene Department
2017-04-20,Livestock / Poultry,Live pig,255,(head),Local,Food and Environmental Hygiene Department
2017-04-20,Livestock / Poultry,Live cattle,56,(head),Mainland,Food and Environmental Hygiene Department
2017-04-20,Livestock / Poultry,Live chicken,11525,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2017-04-20,Marine fish,NA,1840,(picul),NA,Fish Marketing Organization
2017-04-20,Freshwater fish,NA,2586,(picul),NA,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2017-04-20,Vegetables,NA,4435,(picul),NA,Vegetable Marketing Organization
2017-04-20,Vegetables,NA,11138,(picul),NA,Government Wholesale Markets
2017-04-20,Eggs,NA,308e4,(nos),NA,Government Cheung Sha Wan and Western Wholesale Markets
2017-04-21,Livestock / Poultry,Live pig,3756,(head),Mainland,Food and Environmental Hygiene Department
2017-04-21,Livestock / Poultry,Live pig,279,(head),Local,Food and Environmental Hygiene Department
2017-04-21,Livestock / Poultry,Live cattle,58,(head),Mainland,Food and Environmental Hygiene Department
2017-04-21,Livestock / Poultry,Live chicken,11930,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2017-04-21,Marine fish,NA,1661,(picul),NA,Fish Marketing Organization
2017-04-21,Freshwater fish,NA,2298,(picul),NA,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2017-04-21,Vegetables,NA,4267,(picul),NA,Vegetable Marketing Organization
2017-04-21,Vegetables,NA,11517,(picul),NA,Government Wholesale Markets
2017-04-21,Eggs,NA,6e6,(nos),NA,Government Cheung Sha Wan and Western Wholesale Markets
2017-04-22,Livestock / Poultry,Live pig,3519,(head),Mainland,Food and Environmental Hygiene Department
2017-04-22,Livestock / Poultry,Live pig,290,(head),Local,Food and Environmental Hygiene Department
2017-04-22,Livestock / Poultry,Live cattle,30,(head),Mainland,Food and Environmental Hygiene Department
2017-04-22,Livestock / Poultry,Live chicken,10340,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2017-04-22,Marine fish,NA,1157,(picul),NA,Fish Marketing Organization
2017-04-22,Freshwater fish,NA,2198,(picul),NA,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2017-04-22,Vegetables,NA,4518,(picul),NA,Vegetable Marketing Organization
2017-04-22,Vegetables,NA,10956,(picul),NA,Government Wholesale Markets
2017-04-22,Eggs,NA,304e4,(nos),NA,Government Cheung Sha Wan and Western Wholesale Markets
2017-04-23,Livestock / Poultry,Live pig,4172,(head),Mainland,Food and Environmental Hygiene Department
2017-04-23,Livestock / Poultry,Live pig,382,(head),Local,Food and Environmental Hygiene Department
2017-04-23,Livestock / Poultry,Live cattle,48,(head),Mainland,Food and Environmental Hygiene Department
2017-04-23,Livestock / Poultry,Live chicken,9800,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2017-04-23,Marine fish,NA,2146,(picul),NA,Fish Marketing Organization
2017-04-23,Freshwater fish,NA,2569,(picul),NA,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2017-04-23,Vegetables,NA,4047,(picul),NA,Vegetable Marketing Organization
2017-04-23,Vegetables,NA,8597,(picul),NA,Government Wholesale Markets
2017-04-24,Livestock / Poultry,Live pig,4423,(head),Mainland,Food and Environmental Hygiene Department
2017-04-24,Livestock / Poultry,Live pig,258,(head),Local,Food and Environmental Hygiene Department
2017-04-24,Livestock / Poultry,Live cattle,53,(head),Mainland,Food and Environmental Hygiene Department
2017-04-24,Livestock / Poultry,Live chicken,12271,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2017-04-24,Marine fish,NA,1704,(picul),NA,Fish Marketing Organization
2017-04-24,Freshwater fish,NA,2523,(picul),NA,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2017-04-24,Vegetables,NA,4450,(picul),NA,Vegetable Marketing Organization
2017-04-24,Vegetables,NA,12045,(picul),NA,Government Wholesale Markets
2017-04-24,Eggs,NA,354e4,(nos),NA,Government Cheung Sha Wan and Western Wholesale Markets
2017-04-25,Livestock / Poultry,Live pig,4299,(head),Mainland,Food and Environmental Hygiene Department
2017-04-25,Livestock / Poultry,Live pig,285,(head),Local,Food and Environmental Hygiene Department
2017-04-25,Livestock / Poultry,Live cattle,54,(head),Mainland,Food and Environmental Hygiene Department
2017-04-25,Livestock / Poultry,Live chicken,11005,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2017-04-25,Marine fish,NA,1879,(picul),NA,Fish Marketing Organization
2017-04-25,Freshwater fish,NA,2422,(picul),NA,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2017-04-25,Vegetables,NA,4348,(picul),NA,Vegetable Marketing Organization
2017-04-25,Vegetables,NA,11996,(picul),NA,Government Wholesale Markets
2017-04-25,Eggs,NA,416e4,(nos),NA,Government Cheung Sha Wan and Western Wholesale Markets
2017-04-26,Livestock / Poultry,Live pig,3861,(head),Mainland,Food and Environmental Hygiene Department
2017-04-26,Livestock / Poultry,Live pig,271,(head),Local,Food and Environmental Hygiene Department
2017-04-26,Livestock / Poultry,Live cattle,17,(head),Mainland,Food and Environmental Hygiene Department
2017-04-26,Livestock / Poultry,Live chicken,10666,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2017-04-26,Marine fish,NA,1955,(picul),NA,Fish Marketing Organization
2017-04-26,Freshwater fish,NA,2269,(picul),NA,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2017-04-26,Vegetables,NA,3992,(picul),NA,Vegetable Marketing Organization
2017-04-26,Vegetables,NA,11567,(picul),NA,Government Wholesale Markets
2017-04-26,Eggs,NA,404e4,(nos),NA,Government Cheung Sha Wan and Western Wholesale Markets
2017-04-27,Livestock / Poultry,Live pig,4114,(head),Mainland,Food and Environmental Hygiene Department
2017-04-27,Livestock / Poultry,Live pig,321,(head),Local,Food and Environmental Hygiene Department
2017-04-27,Livestock / Poultry,Live cattle,50,(head),Mainland,Food and Environmental Hygiene Department
2017-04-27,Livestock / Poultry,Live chicken,9286,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2017-04-27,Marine fish,NA,1758,(picul),NA,Fish Marketing Organization
2017-04-27,Freshwater fish,NA,2417,(picul),NA,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2017-04-27,Vegetables,NA,3905,(picul),NA,Vegetable Marketing Organization
2017-04-27,Vegetables,NA,11270,(picul),NA,Government Wholesale Markets
2017-04-27,Eggs,NA,296e4,(nos),NA,Government Cheung Sha Wan and Western Wholesale Markets
2017-04-28,Livestock / Poultry,Live pig,3684,(head),Mainland,Food and Environmental Hygiene Department
2017-04-28,Livestock / Poultry,Live pig,267,(head),Local,Food and Environmental Hygiene Department
2017-04-28,Livestock / Poultry,Live cattle,13,(head),Mainland,Food and Environmental Hygiene Department
2017-04-28,Livestock / Poultry,Live chicken,14125,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2017-04-28,Marine fish,NA,1636,(picul),NA,Fish Marketing Organization
2017-04-28,Freshwater fish,NA,2350,(picul),NA,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2017-04-28,Vegetables,NA,4164,(picul),NA,Vegetable Marketing Organization
2017-04-28,Vegetables,NA,12095,(picul),NA,Government Wholesale Markets
2017-04-28,Eggs,NA,444e4,(nos),NA,Government Cheung Sha Wan and Western Wholesale Markets
2017-04-29,Livestock / Poultry,Live pig,3682,(head),Mainland,Food and Environmental Hygiene Department
2017-04-29,Livestock / Poultry,Live pig,277,(head),Local,Food and Environmental Hygiene Department
2017-04-29,Livestock / Poultry,Live cattle,55,(head),Mainland,Food and Environmental Hygiene Department
2017-04-29,Livestock / Poultry,Live chicken,13350,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2017-04-29,Marine fish,NA,1497,(picul),NA,Fish Marketing Organization
2017-04-29,Freshwater fish,NA,2336,(picul),NA,Government Cheung Sha Wan and Western Wholesale Food Markets and the private Yuen Long Freshwater Fish Market
2017-04-29,Vegetables,NA,4104,(picul),NA,Vegetable Marketing Organization
2017-04-29,Vegetables,NA,10395,(picul),NA,Government Wholesale Markets
2017-04-29,Eggs,NA,302e4,(nos),NA,Government Cheung Sha Wan and Western Wholesale Markets
2017-04-30,Livestock / Poultry,Live pig,3612,(head),Mainland,Food and Environmental Hygiene Department
2017-04-30,Livestock / Poultry,Live pig,285,(head),Local,Food and Environmental Hygiene Department
2017-04-30,Livestock / Poultry,Live cattle,57,(head),Mainland,Food and Environmental Hygiene Department
2017-04-30,Livestock / Poultry,Live chicken,10830,(bird),Local,Government Cheung Sha Wan Temporary Wholesale Poultry Market
2017-04-30,Marine fish,NA,1691,(picul),NA,Fish Marketing Organization
